Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
1883.31, 64.3666, 2166.25, 829678, 9.13734
1883.4, 64.578, 2313.33, 829567, 10.3224
1882.2, 64.7459, 2202.25, 829303, 9.47066
1882.14, 64.9511, 2293.04, 829102, 10.1797
1880.81, 65.1578, 2624.31, 829101, 12.714
1881.25, 65.3566, 2586.93, 828819, 12.7847
1880.85, 65.5213, 2233.64, 828217, 10.1059
1881.22, 65.7169, 2159.14, 827910, 9.6439
1881.15, 65.9218, 2342.45, 827805, 10.8729
1881.77, 66.1149, 2192.2, 827390, 9.85912
1881.98, 66.3183, 2309.12, 827201, 10.5319
1882.58, 66.5097, 2054.83, 826825, 8.87181
1882.92, 66.7093, 2079.86, 826576, 8.85673
1884.46, 66.9468, 2250.41, 826319, 10.4775
1885.78, 67.1499, 2219.96, 826019, 9.92733
1888.65, 67.3952, 2362.42, 825679, 11.2543
1892.57, 67.6208, 2313.61, 825342, 10.2379
1893.78, 67.7697, 2129.49, 825309, 4.61501
1883.22, 67.9726, 2400.85, 825190, 7.09655
1881.87, 68.2058, 2757.29, 825012, 9.93552
1883.07, 68.4275, 2979.14, 824926, 11.5718
1882.2, 68.6168, 2607.94, 824413, 10.8194
1884.15, 68.8403, 2789.38, 824304, 11.9456
1883.94, 69.032, 2463.83, 823751, 10.4961
1886.47, 69.259, 2553.19, 823505, 11.0615
1886.5, 69.4516, 2256.37, 822975, 9.17177
1889.37, 69.6824, 2255.08, 822715, 9.07452
1890, 69.9226, 2474.37, 822670, 10.5562
1892.02, 70.1408, 2393.65, 822435, 9.8729
1893.26, 70.3836, 2543.53, 822324, 10.8607
1896.85, 70.6136, 2387.93, 821838, 9.57308
1901.15, 70.8875, 2474.26, 821666, 10.0268
1912.1, 71.1977, 2318.38, 821269, 10.0038
1920.4, 71.2924, 2333.96, 821266, 7.88055
1913.99, 71.3715, 1954.51, 820733, 2.75979
1899.04, 72.2047, 3065.12, 820699, 7.9442
1891.21, 72.3841, 2754.07, 820149, 8.62926
1889.22, 72.6357, 2845.58, 819934, 10.8049
1879.78, 72.7769, 2659.16, 819478, 11.0136
1889.87, 73.1234, 2853.85, 819328, 13.1732
1882.19, 73.2648, 2611.94, 818933, 12.6704
1878.34, 73.4135, 2259.2, 818396, 9.54231
1878.74, 73.6171, 2198.41, 818082, 8.7257
1889.11, 73.949, 2317.2, 817926, 9.51885
1896.21, 74.2209, 2410.04, 817788, 8.3362
1891.83, 74.3774, 2460.82, 817577, 8.71278
1884.78, 74.5012, 2265.76, 817219, 7.27079
1889.39, 74.7579, 2339.75, 816837, 7.12221
1884.75, 74.9314, 2563.61, 816826, 8.0766
1882.04, 75.0809, 2437.47, 816599, 7.4596
1891.26, 75.3935, 2375.75, 816334, 6.82259
1886.99, 75.5085, 2276.17, 815982, 5.44713
1916.96, 75.9907, 2404.73, 815878, 3.7428
1895.58, 76.0742, 2438.63, 815596, 4.6437
1890.9, 76.3531, 2683.46, 815534, 6.68272
1894.67, 76.6757, 3192.18, 815392, 8.69819
1888.93, 76.8552, 3213.37, 815202, 9.44099
1880.77, 76.944, 2762.22, 814670, 8.34927
1885, 77.2389, 2981.86, 814616, 8.71282
1876.48, 77.3566, 3281.72, 814530, 10.5812
1881.46, 77.6301, 3055.65, 814089, 10.2867
1880.99, 77.7882, 2703.11, 813691, 8.10501
1877.39, 77.9631, 2501.94, 813263, 7.64965
1881.83, 78.182, 2361.34, 812890, 5.90062
1879.05, 78.3986, 2767.15, 812859, 7.48223
1879.04, 78.5865, 2860.47, 812645, 7.92414
1883.5, 78.8453, 2645.05, 812025, 6.80737
1879.23, 78.9579, 2248.19, 811825, 4.95077
1899.63, 79.4102, 2425.13, 811554, 4.22465
1890.97, 79.6008, 2612.51, 811258, 5.21506
1899.89, 79.9559, 2779.94, 811147, 5.7226
1901.76, 80.1898, 2996.16, 811081, 5.27189
1903.53, 80.4596, 2687.83, 810739, 5.38966
1899.5, 80.7035, 2852.57, 810598, 6.1609
1900.48, 80.9751, 2778.57, 810087, 5.99572
1902.44, 81.2668, 2999.82, 810018, 6.86827
1903.68, 81.4622, 2921.14, 809791, 4.71212
1892.55, 81.5925, 2696.82, 809254, 5.06252
1892.82, 81.8181, 2647.3, 808978, 4.71321
1896.66, 82.0873, 2820.97, 808888, 4.9842
1910.78, 82.4357, 2823.57, 808830, 4.59511
1894.73, 82.6142, 3133.71, 808787, 5.83742
1880.93, 82.7151, 3193.74, 808345, 6.53691
1873.7, 82.8312, 2933.13, 807845, 6.07371
1865.93, 82.9667, 3023.83, 807774, 6.42853
1867.74, 83.17, 2793.15, 807281, 5.67052
1866.5, 83.362, 2997.67, 807272, 6.03521
1879.39, 83.6896, 2886.26, 806862, 5.32015
1890.22, 84.0733, 2874.7, 806358, 5.21801
1887.42, 84.3111, 2937.28, 806140, 5.64553
1881.89, 84.4907, 2737.78, 805700, 5.21172
1877.82, 84.6455, 2476.37, 805369, 4.29257
1873.48, 84.8122, 2481.6, 805122, 4.03176
1872.94, 85.0383, 2638.32, 805025, 4.18461
1871.59, 85.2213, 2546.12, 804697, 3.91696
1880.66, 85.5488, 2833.37, 804665, 4.10124
1884.46, 85.8258, 2987.93, 804518, 4.74394
1888.05, 86.0797, 2995.86, 804317, 4.60413
1884.49, 86.2966, 3012.24, 804154, 4.81543
1893.07, 86.5882, 3221.13, 804097, 4.56576
1879.5, 86.7409, 3348.11, 803940, 5.5372
1867.27, 86.859, 3336.33, 803685, 6.02843
1856.26, 86.9334, 3003.29, 803138, 5.5159
1852, 87.0972, 3089.35, 803024, 5.66098
1852.87, 87.2968, 2757.61, 802390, 5.0636
1857.08, 87.5419, 2958.62, 802306, 5.33123
1874.02, 87.9005, 3078.68, 802278, 4.69922
1871.57, 88.0887, 2868.49, 801833, 4.8224
1871.62, 88.2952, 2869.02, 801528, 4.36574
1862.61, 88.4208, 2715.44, 801173, 4.19843
1851.73, 88.5261, 2654.76, 800952, 4.26435
1845.89, 88.6964, 2959.04, 800884, 4.97578
1844.76, 88.8884, 2962.25, 800692, 5.07749
1842.71, 89.0351, 2618.83, 800252, 4.40759
