Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
2.32621, 1.28634e-05, 1.42076, 2576.96, 0.837974
2.33602, 1.43069e-05, 1.15466, 2576.39, 0.758358
2.3469, 1.32817e-05, 1.38481, 2576.2, 0.829469
2.35614, 1.46991e-05, 0.975139, 2575.5, 0.699012
2.36638, 1.37763e-05, 1.02773, 2575.16, 0.716695
2.37511, 1.50151e-05, 0.62325, 2574.47, 0.560993
2.38477, 1.43226e-05, 0.575451, 2574.04, 0.538135
2.3951, 1.55368e-05, 0.758638, 2573.88, 0.620072
2.40421, 1.47517e-05, 0.609564, 2573.36, 0.555152
2.41396, 1.59838e-05, 0.708334, 2573.13, 0.600739
2.42257, 1.52342e-05, 0.493279, 2572.56, 0.500766
2.43179, 1.63552e-05, 0.502827, 2572.25, 0.507878
2.44197, 1.56113e-05, 0.744042, 2572.08, 0.616135
2.4508, 1.69461e-05, 0.708265, 2571.73, 0.603596
2.46058, 1.60031e-05, 0.982603, 2571.6, 0.709524
2.46892, 1.74894e-05, 0.816038, 2571.14, 0.6492
2.47818, 1.64622e-05, 0.998844, 2570.93, 0.717064
2.48608, 1.79446e-05, 0.71962, 2570.37, 0.611259
2.49485, 1.69996e-05, 0.774661, 2570.05, 0.633134
2.50235, 1.83179e-05, 0.481399, 2569.48, 0.50159
2.51067, 1.75938e-05, 0.454473, 2569.1, 0.486275
2.51958, 1.89093e-05, 0.61007, 2568.91, 0.565619
2.52748, 1.80671e-05, 0.501685, 2568.46, 0.512022
2.53594, 1.94214e-05, 0.59427, 2568.23, 0.559532
2.54344, 1.85978e-05, 0.424057, 2567.73, 0.471813
2.55148, 1.98492e-05, 0.441105, 2567.43, 0.483411
2.56039, 1.90105e-05, 0.664696, 2567.26, 0.591925
2.56801, 2.04976e-05, 0.605867, 2566.91, 0.567453
2.57649, 1.94704e-05, 0.807624, 2566.73, 0.653873
2.58372, 2.10662e-05, 0.641294, 2566.28, 0.58503
2.59179, 2.00081e-05, 0.75366, 2566.03, 0.633062
2.59868, 2.15399e-05, 0.518448, 2565.52, 0.527323
2.60637, 2.06234e-05, 0.535529, 2565.19, 0.534801
2.61459, 2.22706e-05, 0.781623, 2565.1, 0.648499
2.62192, 2.10903e-05, 0.705246, 2564.68, 0.615066
2.62975, 2.29159e-05, 0.911272, 2564.57, 0.701592
2.63674, 2.16299e-05, 0.715286, 2564.05, 0.620757
2.6442, 2.34437e-05, 0.81425, 2563.84, 0.664705
2.65088, 2.22528e-05, 0.553801, 2563.26, 0.547297
2.65801, 2.38613e-05, 0.552811, 2562.97, 0.549045
2.66596, 2.27063e-05, 0.800547, 2562.84, 0.659521
2.67275, 2.45614e-05, 0.698928, 2562.46, 0.61852
2.68036, 2.32338e-05, 0.894555, 2562.29, 0.698658
2.68684, 2.51543e-05, 0.679227, 2561.81, 0.611007
2.69411, 2.38619e-05, 0.765722, 2561.54, 0.647688
2.70031, 2.56346e-05, 0.50297, 2561.02, 0.526898
2.70725, 2.45762e-05, 0.497995, 2560.68, 0.52313
2.71469, 2.64069e-05, 0.698303, 2560.56, 0.622035
2.72134, 2.51169e-05, 0.60336, 2560.14, 0.577128
2.72845, 2.70735e-05, 0.748189, 2559.98, 0.645145
2.73482, 2.5741e-05, 0.561906, 2559.48, 0.557983
2.74163, 2.76133e-05, 0.613133, 2559.24, 0.58518
2.74925, 2.61602e-05, 0.962865, 2559.21, 0.732347
2.75575, 2.84859e-05, 0.922355, 2558.9, 0.719127
2.76306, 2.6641e-05, 1.28338, 2558.89, 0.847345
2.76927, 2.92429e-05, 1.07295, 2558.42, 0.777121
2.77629, 2.72472e-05, 1.31784, 2558.31, 0.860378
2.78224, 2.9842e-05, 0.956329, 2557.7, 0.735135
2.78897, 2.79981e-05, 1.03331, 2557.43, 0.763227
2.79469, 3.02948e-05, 0.647507, 2556.8, 0.605997
2.80113, 2.88553e-05, 0.613711, 2556.44, 0.588835
2.80801, 3.11222e-05, 0.827953, 2556.36, 0.686641
2.8142, 2.94692e-05, 0.684014, 2555.9, 0.622963
2.82115, 3.1933e-05, 0.984951, 2555.89, 0.750382
2.82741, 3.0028e-05, 0.874556, 2555.46, 0.706063
2.83407, 3.27275e-05, 1.11456, 2555.41, 0.79976
2.84009, 3.0704e-05, 0.860756, 2554.84, 0.701763
2.84649, 3.33434e-05, 0.966139, 2554.67, 0.745971
2.85226, 3.15061e-05, 0.64649, 2554.05, 0.608888
2.85842, 3.3801e-05, 0.636239, 2553.77, 0.606201
2.86534, 3.20437e-05, 0.907269, 2553.68, 0.723214
2.87125, 3.46609e-05, 0.78065, 2553.3, 0.672886
2.87791, 3.26958e-05, 0.983989, 2553.16, 0.754664
2.88358, 3.53651e-05, 0.736167, 2552.66, 0.654545
2.88998, 3.34929e-05, 0.817258, 2552.41, 0.688722
2.89544, 3.59137e-05, 0.529113, 2551.88, 0.555461
2.90159, 3.44068e-05, 0.515941, 2551.55, 0.547273
2.90818, 3.68569e-05, 0.712691, 2551.45, 0.646243
2.9141, 3.50695e-05, 0.606567, 2551.04, 0.594827
2.92043, 3.76522e-05, 0.741044, 2550.89, 0.660158
2.92614, 3.58471e-05, 0.548375, 2550.4, 0.566265
2.93223, 3.82788e-05, 0.589535, 2550.16, 0.58946
2.93909, 3.63495e-05, 0.911405, 2550.13, 0.732651
2.94493, 3.93329e-05, 0.86018, 2549.82, 0.713894
2.95155, 3.69418e-05, 1.17895, 2549.79, 0.835237
2.95716, 4.02307e-05, 0.970938, 2549.34, 0.759919
2.96353, 3.76991e-05, 1.17482, 2549.21, 0.83521
2.96894, 4.0927e-05, 0.839846, 2548.64, 0.707754
2.97507, 3.86365e-05, 0.894017, 2548.37, 0.729295
2.98029, 4.1446e-05, 0.552386, 2547.79, 0.574138
2.98618, 3.96963e-05, 0.51612, 2547.45, 0.553588
2.99249, 4.2422e-05, 0.684993, 2547.33, 0.640906
2.99818, 4.04543e-05, 0.558145, 2546.91, 0.576865
3.00426, 4.32239e-05, 0.654343, 2546.73, 0.627289
3.00973, 4.13391e-05, 0.463459, 2546.25, 0.52577
3.01559, 4.38501e-05, 0.477661, 2546, 0.535918
3.02218, 4.19467e-05, 0.709295, 2545.89, 0.653212
3.02781, 4.4913e-05, 0.641155, 2545.57, 0.622813
3.03417, 4.26625e-05, 0.843893, 2545.44, 0.7142
3.0396, 4.58076e-05, 0.665045, 2545.02, 0.635385
