Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
18384.3, 318.526, 79838.5, 6.58643e+06, 69.6213
18419.3, 328.296, 80207.7, 6.55719e+06, 78.3255
19154.9, 347.885, 91931.7, 6.54418e+06, 72.2135
18553.7, 346.127, 84074.6, 6.52364e+06, 76.6604
18575.5, 353.807, 77434.1, 6.49234e+06, 66.3105
18371.2, 359.256, 68081, 6.46843e+06, 66.8447
18498.5, 367.683, 86131.1, 6.4651e+06, 78.0478
18186, 368.005, 70794.1, 6.43799e+06, 74.0657
18429.3, 378.34, 84096.9, 6.42585e+06, 82.1983
18415.1, 383.768, 73744.5, 6.39855e+06, 73.4159
18148.3, 387.165, 74664.7, 6.39016e+06, 78.2649
18271.9, 393.127, 69102.9, 6.3604e+06, 66.8689
18221.5, 398.602, 69650.9, 6.34637e+06, 68.1608
18526.2, 410.916, 68404.8, 6.32249e+06, 57.5286
18331.4, 414.563, 72762, 6.30709e+06, 57.6386
18496.6, 420.88, 86696.3, 6.30341e+06, 65.302
18243.3, 424.912, 93630.4, 6.29864e+06, 81.9259
18258.4, 430.304, 89699.1, 6.27332e+06, 84.8906
18344.1, 436.901, 109352, 6.27054e+06, 103.218
18657.7, 449.485, 116592, 6.26136e+06, 102.017
18473.2, 450.811, 123570, 6.25672e+06, 116.392
18291.2, 452.666, 100280, 6.21431e+06, 106.411
18325.3, 459.099, 114756, 6.20276e+06, 116.331
18433.6, 465.599, 108209, 6.17973e+06, 117.457
18797.1, 477.465, 94586.9, 6.14892e+06, 94.802
18453.7, 477.946, 91668.9, 6.13153e+06, 93.4337
18655.6, 485.51, 92905.9, 6.11771e+06, 73.2452
18652, 491.128, 115674, 6.11615e+06, 95.9283
18647.7, 499.882, 114120, 6.1026e+06, 102.523
18539.7, 505.699, 92646.8, 6.05566e+06, 87.9364
18557.1, 511.914, 105358, 6.05322e+06, 90.1331
18574.8, 519.358, 121554, 6.04488e+06, 105.696
18312.9, 518.246, 94840.8, 6.00677e+06, 98.3864
18587.2, 529.439, 110995, 6.00428e+06, 109.361
18329.9, 529.243, 87756, 5.97081e+06, 96.23
18328.9, 534.499, 96732.9, 5.95643e+06, 102.304
18492.5, 541.851, 82643.7, 5.92409e+06, 85.7157
18379.2, 544.771, 82829.5, 5.90952e+06, 86.8998
18561.4, 552.865, 71977.4, 5.88222e+06, 70.1499
18249.4, 550.774, 70779.8, 5.86625e+06, 69.411
18524.3, 561.113, 70991.2, 5.85029e+06, 55.1486
18411.8, 561.909, 69350.5, 5.83485e+06, 52.8522
18651.2, 568.861, 70155.7, 5.82655e+06, 42.3384
18643, 579.263, 81614.5, 5.81695e+06, 52.0681
18241.1, 576.186, 77801.8, 5.80393e+06, 53.3981
18299.3, 580.868, 80979.1, 5.7818e+06, 62.663
18619.8, 594.143, 83593, 5.76608e+06, 58.1306
18379.8, 596.118, 71906.5, 5.74204e+06, 63.2964
18837.7, 611.296, 80650.4, 5.73166e+06, 57.2838
18761.9, 618.736, 98569.1, 5.72645e+06, 81.7692
18841.4, 626.342, 113226, 5.72252e+06, 96.151
18386.3, 624.507, 90021.3, 5.68796e+06, 91.6682
18544.5, 632.62, 75126.7, 5.66087e+06, 71.1535
18579.9, 640.183, 73506, 5.64467e+06, 68.0402
18814.6, 648.627, 74164.8, 5.634e+06, 53.6896
18825.3, 654.667, 91724, 5.6286e+06, 68.2883
18556.7, 657.242, 85721.6, 5.60777e+06, 69.9018
18623.2, 663.997, 90036.9, 5.59091e+06, 81.8422
18482.9, 667.403, 82983.6, 5.56904e+06, 80.6561
19166.3, 682.3, 94283.1, 5.55994e+06, 65.1831
18774.3, 677.838, 87636.6, 5.54307e+06, 62.2713
18761.7, 683.865, 101088, 5.53839e+06, 68.9199
18560.6, 688.839, 104029, 5.52581e+06, 85.8916
18311, 693.078, 94739.9, 5.49695e+06, 87.6093
18306.2, 697.558, 106377, 5.49464e+06, 103.893
18168.1, 700.326, 94693.5, 5.47031e+06, 101.101
18423.7, 707.186, 88212, 5.44293e+06, 78.8359
