Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
3792.28, 127.879, 14590, 2.35165e+06, 20.9863
3830.66, 129.572, 14635.9, 2.34941e+06, 19.5456
3780.42, 130.033, 14175.7, 2.34625e+06, 20.6987
3805.86, 131.394, 13280.7, 2.34512e+06, 18.5517
3854.3, 133.152, 14904.9, 2.34398e+06, 19.2404
3794.67, 133.778, 16243.1, 2.34239e+06, 22.9574
3767.41, 134.383, 15336.7, 2.33919e+06, 22.1679
3759.21, 135.419, 15864.8, 2.33788e+06, 24.4342
3761.36, 136.486, 14327.2, 2.33454e+06, 23.5663
3785.27, 137.119, 15223.9, 2.33426e+06, 11.9203
3808.98, 138.801, 17506, 2.33283e+06, 17.4012
3845.2, 140.705, 19131.2, 2.33224e+06, 23.359
3850.52, 141.935, 18556.5, 2.32895e+06, 26.4028
3856.66, 143.624, 16667.5, 2.32347e+06, 23.9531
3867.83, 145.31, 15887.5, 2.32154e+06, 25.633
3806.42, 146.143, 18595.2, 2.32071e+06, 32.0507
3779.13, 146.94, 18134.3, 2.31903e+06, 33.0204
3763.65, 147.824, 14962.6, 2.31242e+06, 26.9645
3750.54, 148.755, 14879.6, 2.31076e+06, 26.4992
3728.83, 149.61, 16218.2, 2.3093e+06, 30.4602
3731.28, 150.699, 15044.6, 2.30604e+06, 28.0846
3747.6, 151.97, 12794.1, 2.30336e+06, 20.843
3761.06, 153.524, 15442.1, 2.303e+06, 26.2361
3763.32, 154.681, 14934.3, 2.3002e+06, 27.0988
3757.01, 155.563, 13559.1, 2.29684e+06, 22.7425
3760.31, 156.444, 14057.4, 2.29535e+06, 15.8563
3762.07, 157.87, 16512.7, 2.29444e+06, 24.1567
3766.22, 159.365, 18356.8, 2.29416e+06, 32.4
3810.53, 161.258, 20507.9, 2.29346e+06, 35.3482
3769.2, 161.778, 16857.3, 2.28888e+06, 30.295
3768.25, 162.911, 16934.7, 2.28578e+06, 31.0076
3751.23, 163.636, 14380.5, 2.28173e+06, 25.2008
3755.42, 164.804, 14807.3, 2.28003e+06, 24.7407
3750.83, 165.925, 15861.8, 2.27878e+06, 28.3737
3754.71, 167.137, 15138.5, 2.27606e+06, 26.1769
3762.12, 168.547, 16151, 2.27507e+06, 28.7977
