Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
33788, 5445.39, 600953, 2.66319e+07, 128.365
37002.6, 5494.07, 703154, 2.63059e+07, 162.19
29501.6, 5393, 542834, 2.62822e+07, 124.819
268107, 5442.37, 533383, 2.6262e+07, 821.891
28273.8, 5615.31, 673139, 2.61665e+07, 154.469
26760.5, 5522.15, 454562, 2.59393e+07, 109.14
27920.2, 5424.22, 444364, 2.57739e+07, 137.041
25289.6, 5453.86, 502797, 2.56497e+07, 157.539
25677.1, 5429.77, 477951, 2.5547e+07, 151.569
24644.1, 5386.25, 477586, 2.54813e+07, 164.769
24130.8, 5336.69, 575954, 2.54609e+07, 206.73
24745.6, 5406.46, 597252, 2.52609e+07, 215.048
24404.6, 5378.74, 463175, 2.50467e+07, 179.531
24743.2, 5412.24, 478332, 2.49039e+07, 181.904
24320.2, 5373.95, 394347, 2.4797e+07, 148.955
24764.1, 5417.83, 524053, 2.47277e+07, 200.454
24474.4, 5387.72, 566830, 2.4718e+07, 224.33
28049.6, 5384.92, 526215, 2.45121e+07, 203.63
25198.4, 5386.71, 549910, 2.44065e+07, 214.741
24321, 5340.73, 439066, 2.42435e+07, 181.564
24499.8, 5361.97, 450461, 2.4118e+07, 183.969
24789.4, 5370.31, 536188, 2.40817e+07, 217.155
24633.5, 5366.1, 502910, 2.39264e+07, 208.472
24674.7, 5386.43, 365720, 6.90427e+07, 313.948
5.78747e+06, 24039.9, 1.66825e+07, 6.76593e+07, 36598.3
557892, 27067.9, 1.91914e+07, 6.55462e+07, 1411.75
475951, 25965.9, 1.76088e+07, 6.43613e+07, 2712
333339, 26009.3, 1.74751e+07, 6.42369e+07, 1175.07
238559, 20430.4, 1.02145e+07, 5.82731e+07, 943.763
791864, 15250.9, 4.91421e+06, 5.75273e+07, 10585.8
574473, 15466.5, 5.02533e+06, 5.74182e+07, 963.22
248102, 15539.1, 4.90883e+06, 5.69686e+07, 585.97
229794, 15314.5, 4.40322e+06, 5.68441e+07, 481.708
105075, 15729.5, 4.05937e+06, 5.6372e+07, 335.398
294810, 12747.1, 2.88055e+06, 5.55066e+07, 768.843
180790, 13216.1, 2.99073e+06, 5.53572e+07, 656.395
105160, 13576.3, 3.08192e+06, 5.53483e+07, 333.711
80651, 13326.5, 2.84504e+06, 5.45976e+07, 242.098
