Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
1454.03, 29.6993, 2744.76, 866977, 5.27798
1416.87, 29.7409, 2809.83, 866665, 6.69644
1414.24, 29.845, 2656.91, 866346, 5.89791
1415.87, 29.9229, 2759.16, 866268, 3.22699
1410.78, 30.0685, 3041.14, 866210, 4.30603
1411.98, 30.1422, 2907.98, 865929, 3.61451
1402.83, 30.2808, 3399.87, 865846, 4.7636
1399.07, 30.3895, 3644.2, 865846, 5.55297
1401.24, 30.5183, 3905.12, 865788, 5.74432
1399.06, 30.6334, 3735.26, 865341, 6.40558
1397.28, 30.7452, 3139.5, 864484, 6.05466
1394.79, 30.8596, 3413.47, 864457, 6.59232
1391.86, 30.9585, 2926.73, 863642, 6.14907
1388.11, 31.0691, 3100.54, 863599, 6.55853
1385.27, 31.1677, 2689.69, 862741, 5.87522
1384.35, 31.2914, 2810.71, 862575, 6.08909
1383, 31.3897, 2871.66, 862365, 5.42368
1382.52, 31.5042, 2586, 862080, 5.4218
1382.84, 31.6152, 2484.92, 861730, 5.14684
1386.1, 31.7021, 2539.47, 861559, 3.41002
1393.65, 31.8721, 2840.38, 861372, 4.15417
1394.23, 31.9066, 2768.43, 861353, 4.16296
1394.38, 31.9079, 2769.79, 861353, 4.02428
1396.2, 31.9253, 2782.94, 861345, 3.49049
1397.37, 32.0397, 2582.15, 860911, 3.24011
1388.34, 32.2847, 3030.05, 860725, 4.77943
1385.54, 32.3202, 3054.32, 860721, 3.67741
1374.47, 32.4123, 2632.79, 860349, 4.24911
1365.75, 32.496, 2985.55, 860304, 4.52145
1363.34, 32.6398, 2922.43, 859816, 4.16721
1362.8, 32.8496, 3168.39, 859653, 6.0377
1361.01, 32.9872, 3265.22, 859396, 6.93671
1421.18, 33.5362, 3320.15, 859071, 6.83844
1385.25, 33.5299, 3074.57, 858585, 7.69424
1380.66, 33.6506, 2998.12, 858116, 7.5419
1370.17, 33.732, 3089.09, 857837, 8.65225
1369.06, 33.8684, 3165.43, 857554, 8.26963
1363.5, 33.9714, 3125.21, 857274, 9.22987
1359.74, 34.0671, 2911.07, 856752, 8.3463
1355.25, 34.1391, 2305.66, 856108, 6.24151
1351.05, 34.2214, 2251.69, 855867, 5.56882
1348.51, 34.3256, 2343.19, 855672, 5.72834
1351.9, 34.4761, 2421.32, 855451, 5.00898
1355.63, 34.6322, 2311.88, 855147, 4.96788
1364.66, 34.847, 2439.39, 855053, 5.75181
1363.64, 34.9224, 2460, 854833, 3.31716
1360.27, 35.073, 2495.42, 854590, 3.91326
1358.99, 35.2185, 2639.73, 854429, 4.59138
1356.8, 35.3234, 2640.4, 2.55183e+06, 9.55062
1596.46, 37.4353, 10693, 2.54927e+06, 15.7487
1710.25, 38.3725, 11183.6, 2.54802e+06, 10.4676
1960.2, 40.5505, 16315.3, 2.54507e+06, 14.316
