Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
3780.49, 13.2227, 2931.03, 186045, 6.42392
3776.58, 13.3173, 2586.92, 185220, 5.25951
3769.74, 13.4065, 2590.85, 184791, 5.13126
3765.82, 13.5209, 2942.83, 184574, 5.77811
3759.8, 13.6068, 2652.69, 183857, 5.28412
3756.93, 13.7187, 2907.94, 183571, 5.64534
3750.59, 13.8231, 3410.18, 183561, 6.94947
3751.8, 13.9358, 3305.18, 182912, 6.94058
3745.57, 14.0161, 2654.29, 181881, 5.54204
3742.21, 14.1195, 2701.68, 181434, 5.32919
3734.98, 14.2165, 2926.12, 181205, 5.93497
3734.66, 14.3191, 2642.79, 180431, 5.32978
3727.87, 14.4152, 2847.11, 180199, 5.67127
3724.56, 14.5119, 2613.96, 179507, 4.88709
3718.28, 14.6038, 2692.89, 179169, 4.96286
3715.25, 14.7216, 3186.77, 179115, 5.79531
3709.42, 14.8092, 2935.48, 178457, 5.51436
3707.59, 14.9244, 3360.82, 178353, 6.12244
3702.23, 15.0092, 2909.64, 177519, 5.48456
3700.29, 15.1205, 3159.97, 177264, 5.77092
3695.11, 15.2026, 2636.88, 176375, 4.89528
3692.52, 15.3088, 2813.61, 176075, 4.92527
3686.83, 15.4092, 3178.23, 176005, 5.69652
3686.89, 15.5148, 2916.58, 175266, 5.34055
3680.59, 15.6121, 3179.5, 175116, 5.85669
3680.38, 15.7134, 2779.42, 174257, 5.17466
3673.93, 15.8075, 2992.18, 174077, 5.43098
3671.07, 15.9028, 2665.21, 173322, 4.61644
3665.11, 15.9933, 2710.7, 172988, 4.62502
3662.18, 16.1084, 3166.5, 172939, 5.31567
3657.01, 16.1895, 2595.36, 172021, 4.46472
3654.47, 16.2935, 2718, 171695, 4.43564
3649.01, 16.393, 3000.29, 171570, 5.03433
3648.98, 16.4961, 2735.7, 170858, 4.66564
3643.27, 16.5932, 2931.68, 170663, 5.03317
3642.83, 16.6917, 2570.47, 169874, 4.4098
3636.73, 16.7853, 2702.08, 169631, 4.56144
3633.69, 16.8783, 2451.59, 168985, 3.8805
3628.1, 16.9681, 2484.12, 168656, 3.86212
3625.13, 17.0807, 2809.54, 168512, 4.34333
3620.03, 17.1667, 2551.36, 167903, 4.05545
3617.76, 17.2759, 2897.63, 167796, 4.39622
3613.27, 17.36, 2616.17, 167185, 3.95151
3610.97, 17.466, 2812.64, 166951, 4.09654
3606.22, 17.5464, 2456.22, 166276, 3.5418
3603.71, 17.6481, 2532.91, 165945, 3.52568
3598.69, 17.7466, 2738.86, 165764, 3.92245
3598.57, 17.8465, 2479.84, 165099, 3.6394
3593.72, 17.9437, 2706.49, 164956, 3.91357
3591.41, 18.0384, 2522.54, 164389, 3.53347
3586.73, 18.131, 2617.97, 164132, 3.6526
3584.43, 18.2226, 2372.96, 163523, 3.18793
3579.82, 18.3121, 2385.87, 163193, 3.18688
3577.2, 18.4221, 2722.17, 163100, 3.55082
3572.64, 18.5074, 2554.09, 162607, 3.38321
3570.56, 18.6145, 2737.07, 162375, 3.58948
3565.95, 18.718, 3094.62, 162334, 4.23947
3566.94, 18.8243, 2957.92, 161782, 4.21252
3562.22, 18.9252, 3286.04, 161734, 4.79362
3563.11, 19.0275, 3038.44, 161085, 4.53445
3557.41, 19.1235, 3350.96, 161055, 4.97116
