Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
6420.59, 1864.63, 22322.8, 699175, 16.4118
6387.05, 1868.7, 17114.2, 692870, 14.2942
6375.56, 1877.24, 19673.6, 689730, 14.4384
6368.82, 1881.4, 15262.6, 684768, 12.4312
6316.28, 1889.28, 16784.9, 680873, 12.228
6333.11, 1893.41, 13513.6, 676433, 10.6949
6276.44, 1900.57, 15402.5, 674010, 10.5441
6282.34, 1905.76, 15062.6, 672748, 11.1557
6206.14, 1914.43, 19366.6, 671027, 12.7069
6201.91, 1918.05, 16238.6, 667557, 12.5299
6174.05, 1927.4, 20431.9, 665501, 13.6284
6152.03, 1930.61, 16323.2, 661272, 12.7399
6130.66, 1941.5, 28208.9, 660745, 16.6275
5993, 1942.69, 16890.6, 656912, 14.0373
6045.16, 1953.19, 26107.2, 656362, 17.4561
6200.26, 1957.04, 19996.4, 647978, 13.633
6279.07, 1965.44, 21347.7, 644011, 13.2099
6064.04, 1970.38, 19889.2, 641115, 14.3646
6032.91, 1982.42, 26963.5, 639686, 17.0945
5835.59, 1981.67, 14502.6, 636867, 12.8856
5790.88, 1987.71, 20640.6, 634277, 14.9552
5764.79, 1990.52, 19893, 632166, 15.5407
5951.77, 2001.31, 23034.8, 625230, 13.4832
5772.8, 2002.28, 12666.2, 615201, 10.0483
5767.27, 2007.09, 10857.8, 609810, 7.26876
5766.9, 2007.12, 10841.7, 609774, 7.24865
5766.85, 2007.13, 10839.8, 609770, 7.2463
5766.85, 2007.13, 10839.6, 609769, 7.24596
5766.74, 2007.14, 0.00552497, 608287, 5.86605
5777.34, 2007.99, 1.12971, 607791, 5.80266
5950.31, 2021.65, 316.387, 600300, 5.67604
9728.43, 2244.76, 51184, 575446, 22.492
7360.19, 2192.26, 14884.1, 563960, 15.1746
7415.47, 2216.45, 31797, 562712, 20.7805
7132.91, 2212.45, 18182.1, 562681, 18.2613
7134.39, 2230.26, 22764.3, 553282, 19.7317
7091.61, 2232.26, 16872.1, 550933, 19.1385
7744.82, 2257.02, 24750.1, 544528, 15.8015
6951.63, 2253.28, 13550.6, 543535, 14.9999
7107.68, 2268.19, 20001.8, 537742, 17.1321
7117.25, 2277.1, 14512.2, 529131, 15.5078
7027.9, 2288.18, 16966.9, 525577, 16.2037
6961.43, 2293.4, 10941.1, 520704, 14.4829
6981.7, 2305.67, 15334.8, 518194, 15.229
6881.49, 2309.85, 9793.53, 514103, 13.4048
6909.98, 2321.33, 13486.4, 511384, 13.6214
6836.53, 2325.69, 7778.47, 506874, 11.3674
6855.92, 2336.25, 9884.97, 503365, 10.9644
6789.76, 2341.21, 5865.41, 499621, 9.0036
6802.45, 2352.58, 11116.3, 499110, 10.799
6732.03, 2358.41, 9834.96, 498526, 11.0405
6748.32, 2368.61, 12909.5, 496294, 12.4137
6697.44, 2374.33, 10010.8, 493809, 11.9794
6712.89, 2384.54, 14290.3, 492471, 13.2309
6660.02, 2389.58, 10546.2, 489406, 12.1317
6669.76, 2398.97, 13419.8, 487356, 12.9363
6622.62, 2403.88, 9672.1, 483950, 11.6108
6633.66, 2413.06, 12728.1, 482051, 12.043
6583.76, 2417.59, 8908.78, 478704, 10.4831
6592.98, 2426.24, 11555.4, 476812, 10.7375
6545.28, 2430.59, 8033.95, 473573, 9.36332
6550.06, 2438.66, 10043.8, 471331, 9.40782
6508.6, 2442.9, 6405.12, 467913, 8.04909
6509.95, 2450.46, 7776.05, 465348, 7.91922
6472.13, 2456.01, 8011.5, 465339, 8.52301
6486.29, 2465.04, 11624.6, 464305, 9.64303
6434.41, 2469.24, 8918.77, 462265, 9.49422
6444, 2477.88, 12918.8, 461460, 10.6298
6393.84, 2481.81, 9710.98, 458988, 9.99414
6408.93, 2489.92, 12063, 457047, 10.6275
6366.53, 2493.85, 8661.74, 454083, 9.64923
6371.46, 2501.57, 11622.8, 452754, 10.2401
6325.96, 2505.23, 8574.3, 450154, 9.28772
6331.82, 2512.61, 10927.4, 448449, 9.57881
6293.73, 2516.2, 7472.8, 445372, 8.41974
6296.36, 2523.12, 9286.06, 443436, 8.53268
6261.5, 2526.68, 6679.19, 441062, 7.57178
6261.79, 2533.09, 7838.91, 438744, 7.49622
6234.21, 2536.69, 5581.77, 436425, 6.55775
6225.45, 2543.97, 8694.43, 435853, 7.65132
6195.76, 2548.13, 7992.16, 435282, 7.92393
6204.23, 2555.42, 10974.6, 434330, 8.87986
6167.4, 2558.79, 8688.38, 432457, 8.6498
6174.57, 2565.7, 11483.6, 431473, 9.37753
6128.97, 2568.63, 8638.5, 429223, 8.77671
6135.32, 2575.24, 11140.3, 427916, 9.30404
6096.96, 2578.27, 8084.98, 425406, 8.41319
6103.13, 2584.6, 10136.9, 423838, 8.7134
6071.4, 2587.64, 7306.39, 421393, 7.75751
6073.49, 2593.55, 8447.9, 419163, 7.74089
6047.54, 2596.61, 6101.06, 416941, 6.77342
6041.98, 2603.36, 9535.12, 416782, 8.01933
6014.04, 2606.89, 8584.63, 416206, 8.27689
6022.33, 2613.4, 11576, 415547, 9.34456
5990.62, 2616.42, 9608.09, 414251, 9.2237
5998.69, 2622.88, 12988.5, 413635, 10.1174
5967.48, 2625.8, 10585.4, 2.46215e+06, 34.836
20981.1, 3067.22, 627874, 2.1926e+06, 91.4213
11546, 2890.47, 248537, 2.0298e+06, 62.1822
24320.6, 2970.13, 312297, 1.85821e+06, 137.163
14739, 3026.1, 292812, 1.84269e+06, 69.9222
23801.1, 3005.54, 193865, 1.7184e+06, 50.401
12307.5, 3022.34, 151940, 1.71484e+06, 38.4856
12075.8, 3047.34, 265543, 1.68123e+06, 55.53
11338.4, 3032.54, 187362, 1.57196e+06, 53.6259
10669.4, 3037.46, 162327, 1.51042e+06, 60.1492
9708.83, 3037.65, 110113, 1.43858e+06, 55.1697
9555.72, 3062.29, 117141, 1.41256e+06, 61.4801
9543.3, 3080.07, 99020.8, 1.37193e+06, 57.1944
9510.17, 3103.55, 113275, 1.35819e+06, 63.3871
9480.06, 3120.87, 91284.6, 1.31911e+06, 56.6385
9434.48, 3141.81, 101331, 1.30606e+06, 60.8491
9409.98, 3159.28, 80526, 1.27012e+06, 52.7766
9351.44, 3177.7, 86814.3, 1.25697e+06, 55.3286
9320.35, 3193.64, 67388.9, 1.22411e+06, 46.4418
9273.18, 3212.15, 71019.5, 1.21018e+06, 47.1961
9237.73, 3227.68, 55490.5, 1.18264e+06, 38.5943
9185.52, 3245.4, 56055.6, 1.16792e+06, 38.0486
9169.05, 3264.19, 66370.1, 1.16377e+06, 43.6008
9102.08, 3279.31, 60714.5, 1.14411e+06, 40.401
9079.91, 3294.94, 67190.5, 1.13854e+06, 43.7666
9018.95, 3309.41, 57465.9, 1.11558e+06, 38.2516
8996.29, 3324.41, 61689, 1.10895e+06, 40.1287
8941.42, 3338.62, 52109.8, 1.08731e+06, 33.8872
8907.31, 3351.53, 52727.8, 1.07786e+06, 33.9721
8868.38, 3368.66, 62221.2, 1.07374e+06, 38.9075
