Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.119779, 9.44719e-10, 1.81745, 280886, 0.458005
0.120506, 9.56209e-10, 1.82816, 281911, 0.459644
0.121516, 9.72287e-10, 1.84303, 282936, 0.461281
0.122414, 9.86699e-10, 1.85625, 283961, 0.462919
0.123213, 9.996e-10, 1.868, 284986, 0.464558
0.1241, 1.01403e-09, 1.88106, 286011, 0.466195
0.124888, 1.02695e-09, 1.89266, 287036, 0.467834
0.125765, 1.04139e-09, 1.90555, 288061, 0.469471
0.126738, 1.05757e-09, 1.91987, 289085, 0.471107
0.127604, 1.07205e-09, 1.9326, 290110, 0.472744
0.128566, 1.08825e-09, 1.94674, 291135, 0.47438
0.129421, 1.10276e-09, 1.95931, 292160, 0.476017
0.13018, 1.11573e-09, 1.97047, 293185, 0.477655
0.131235, 1.13387e-09, 1.98598, 294210, 0.47929
0.131985, 1.14685e-09, 1.997, 295235, 0.480927
0.133027, 1.165e-09, 2.0123, 296260, 0.482561
0.133953, 1.18126e-09, 2.0259, 297285, 0.484197
0.134775, 1.1958e-09, 2.03798, 298310, 0.485833
0.135689, 1.21204e-09, 2.05139, 299335, 0.487468
0.136704, 1.23022e-09, 2.06629, 300360, 0.489102
0.137605, 1.24649e-09, 2.07953, 301385, 0.490737
0.138406, 1.26103e-09, 2.09128, 302410, 0.492372
0.139296, 1.27727e-09, 2.10434, 303435, 0.494007
0.140284, 1.29543e-09, 2.11883, 304460, 0.495641
0.141161, 1.31167e-09, 2.1317, 305485, 0.497275
0.142136, 1.32982e-09, 2.146, 306510, 0.498908
0.143001, 1.34605e-09, 2.15869, 307535, 0.500543
0.143962, 1.36419e-09, 2.17278, 308560, 0.502176
0.14503, 1.38447e-09, 2.18843, 309585, 0.503808
0.145978, 1.40262e-09, 2.20233, 310610, 0.50544
0.146821, 1.41883e-09, 2.21468, 311635, 0.507074
0.147755, 1.43694e-09, 2.22838, 312660, 0.508707
0.148793, 1.45718e-09, 2.24358, 313685, 0.510338
0.149716, 1.47527e-09, 2.25709, 314710, 0.511971
0.150739, 1.49549e-09, 2.27208, 315735, 0.513602
0.151648, 1.51356e-09, 2.2854, 316760, 0.515235
0.152657, 1.53375e-09, 2.30017, 317785, 0.516866
0.153553, 1.55179e-09, 2.31329, 318810, 0.518498
0.154548, 1.57193e-09, 2.32785, 319835, 0.520129
0.155431, 1.58993e-09, 2.34077, 320860, 0.521761
0.156411, 1.61002e-09, 2.35511, 321885, 0.523392
